archive_item,archive_name,issue_code,year,variant,normalized_title,representative_title,source_kinds,confidence,content_kind,clean_reason,game_id,source_title,source_normalized_title,observed_title_variants,source_normalized_variants,occurrence_count_in_issue,content_class,content_form,content_kinds_merged,content_forms_merged,cleanup_flags,merge_confidence,match_status,match_confidence,canonical_title,canonical_slug,entity_type,release_year,wikipedia_url,wikidata_id,wikidata_url,categories,genres,themes,match_action,match_notes,data_quality_score
cbs-2000-09,2006/CBS062006DVD.7z,CBS062006DVD,2006,DVD,the elder scrolls oblivion,The Elder Scrolls Oblivion,disc-metadata-value,high,unknown,multiword,theelderscrollsoblivion,The Elder Scrolls Oblivion,the elder scrolls oblivion,The Elder Scrolls Oblivion,the elder scrolls oblivion,1,game,game_title,unknown,game_title,stripped_version_suffix,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikipedia search results; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2006/CBS062006DVD.7z,CBS062006DVD,2006,DVD,tomb raider,Tomb Raider,disc-metadata-value,high,unknown,multiword,tombraider,Tomb Raider,tomb raider,Tomb Raider,tomb raider,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbgetentities&ids=Q317620%7CQ28489891%7CQ270503%7CQ1757876%7CQ137320666%7CQ464014%7CQ665785&props=labels%7Caliases%7Csitelinks&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2006/CBS062006DVD.7z,CBS062006DVD,2006,DVD,tom clancys ghost recon advanced warfighter,Tom Clancys Ghost Recon Advanced Warfighter,disc-metadata-value,high,unknown,multiword,tomclancysghostreconadvancedwarfighter,Tom Clancys Ghost Recon Advanced Warfighter,tom clancys ghost recon advanced warfighter,Tom Clancys Ghost Recon Advanced Warfighter,tom clancys ghost recon advanced warfighter,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Tom+Clancys+Ghost+Recon+Advanced+Warfighter&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2006/CBS062006DVD.7z,CBS062006DVD,2006,DVD,tycoon city new york,Tycoon City New York,disc-metadata-value,high,unknown,multiword,tycooncitynewyork,Tycoon City New Yorkv,tycoon city new yorkv,Tycoon City New Yorkv,tycoon city new yorkv,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Tycoon+City+New+York&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2006/CBS062006DVD.7z,CBS062006DVD,2006,DVD,x reunion,X Reunion,disc-metadata-value,high,unknown,singleword-titlecase,xreunion,XReunionv,xreunionv,XReunionv,xreunionv,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=XReunionv&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,ageof empires,Ageof Empires,disc-metadata-value,high,unknown,multiword,ageofempires,Ageof Empiresv,ageof empiresv,Ageof Empiresv,ageof empiresv,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,ageof empires the war chiefs,Ageof Empires The War Chiefs,disc-metadata-value,high,unknown,multiword,ageofempiresthewarchiefs,Ageof Empires The Warchiefsv,ageof empires the warchiefsv,Ageof Empires The Warchiefsv,ageof empires the warchiefsv,1,game,game_title,unknown,game_title,stripped_version_suffix,medium,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,50
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,armed assault,Armed Assault,disc-metadata-value,high,unknown,multiword,armedassault,Armed Assaultv,armed assaultv,Armed Assaultv,armed assaultv,1,game,game_title,unknown,game_title,stripped_version_suffix,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,armored core,Armored Core,disc-metadata-value,high,unknown,multiword,armoredcore,Armored Core,armored core,Armored Core,armored core,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,aura dieheiligen ringe,Aura Dieheiligen Ringe,disc-metadata-value,high,unknown,multiword,auradieheiligenringe,Aura Dieheiligen Ringe,aura dieheiligen ringe,Aura Dieheiligen Ringe,aura dieheiligen ringe,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://en.wikipedia.org/w/api.php?action=query&list=search&srsearch=Aura+Dieheiligen+Ringe&srlimit=5&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,battlefield northern strike,Battlefield Northern Strike,disc-metadata-value,high,unknown,multiword,battlefieldnorthernstrike,Battlefield Northern Strike,battlefield northern strike,Battlefield Northern Strike,battlefield northern strike,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Battlefield+Northern+Strike&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,deine reitschule,Deine Reitschule,disc-manifest-path; disc-metadata-value,high,unknown,multiword,deinereitschule,Deine Reitschule,deine reitschule,Deine Reitschule,deine reitschule,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikipedia search results; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,devil may cry,Devil May Cry,disc-metadata-value,high,unknown,multiword,devilmaycry,Devil May Cry,devil may cry,Devil May Cry,devil may cry,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Devil+May+Cry&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,die siedler,Die Siedler,disc-metadata-value,high,unknown,multiword,diesiedler,Die Siedlerv,die siedlerv,Die Siedlerv,die siedlerv,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Die+Siedler&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,die sims haustiere,Die Sims Haustiere,disc-metadata-value,high,unknown,multiword,diesimshaustiere,Die Sims Haustiere,die sims haustiere,Die Sims Haustiere,die sims haustiere,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Die+Sims+Haustierev&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,doggleberry,Doggleberry,disc-metadata-value,high,unknown,singleword-titlecase,doggleberry,Doggleberry,doggleberry,Doggleberry,doggleberry,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Doggleberry&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,earth defense force,Earth Defense Force,disc-metadata-value,high,unknown,multiword,earthdefenseforce,Earth Defense Force,earth defense force,Earth Defense Force,earth defense force,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Earth+Defense+Force&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,field ops,Field Ops,disc-metadata-value,high,unknown,multiword,fieldops,Field Ops,field ops,Field Ops,field ops,1,game,game_title,unknown,game_title,,high,matched,high,Field Ops,field-ops,game,2007,,Q110817105,https://www.wikidata.org/wiki/Q110817105,shooter,first-person shooter,,retained_best_alias_match,canonical_title_backfilled_from_local_title; raw_qid_title_backfill_candidate; release_after_first_issue_possible_preview; wikidata_only_match,87
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,frontline fieldsof thunder,Frontline Fieldsof Thunder,disc-metadata-value,high,unknown,multiword,frontlinefieldsofthunder,Frontline Fieldsof Thunder,frontline fieldsof thunder,Frontline Fieldsof Thunder,frontline fieldsof thunder,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,fusssball manager datenbank update,Fusssball Manager Datenbank Update,disc-metadata-value,high,unknown,multiword,fusssballmanagerdatenbankupdate,Fusssball Manager Datenbank Update,fusssball manager datenbank,Fusssball Manager Datenbank Update,fusssball manager datenbank,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,genesis rising the universal crusade,Genesis Rising: The Universal Crusade,disc-metadata-value,high,unknown,multiword,genesisrisingtheuniversalcrusade,Genesis Rising The Universal Crusade,genesis rising the universal crusade,Genesis Rising The Universal Crusade,genesis rising the universal crusade,1,game,game_title,unknown,game_title,display_title_backfilled_from_canonical,high,matched,high,Genesis Rising: The Universal Crusade,genesis-rising-the-universal-crusade,game,2007,https://en.wikipedia.org/wiki/Genesis_Rising%3A_The_Universal_Crusade,Q5532833,https://www.wikidata.org/wiki/Q5532833,strategy,real-time strategy; science fiction video game,,retained_best_alias_match,,92
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,hammer sichel,Hammer Sichel,disc-metadata-value,high,unknown,multiword,hammersichel,Hammer Sichel,hammer sichel,Hammer Sichel,hammer sichel,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Hammer+Sichel&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,isabell werth reitsport,Isabell Werth Reitsport,disc-metadata-value,high,unknown,multiword,isabellwerthreitsport,Isabell Werth Reitsport,isabell werth reitsport,Isabell Werth Reitsport,isabell werth reitsport,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikipedia search results; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,juiced,Juiced,disc-metadata-value,high,unknown,singleword-titlecase,juiced,Juiced,juiced,Juiced,juiced,1,game,game_title,unknown,game_title,stripped_version_suffix,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,little big planet,Little Big Planet,disc-metadata-value,high,unknown,multiword,littlebigplanet,Little Big Planet,little big planet,Little Big Planet,little big planet,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Little+Big+Planet&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,loki im bannkreisder gtter,Loki Im Bannkreisder Gtter,disc-metadata-value,high,unknown,multiword,lokiimbannkreisdergtter,Loki Im Bannkreisder Gtter,loki im bannkreisder gtter,Loki Im Bannkreisder Gtter,loki im bannkreisder gtter,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Loki+Im+Bannkreisder+Gtter&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,maelstrom,Maelstrom,disc-metadata-value,high,unknown,singleword-titlecase,maelstrom,Maelstrom,maelstrom,Maelstrom; Maelstromv,maelstrom; maelstromv,2,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Maelstrom&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,multiblocks,Multiblocks,disc-metadata-value,high,unknown,singleword-titlecase,multiblocks,Multiblocks,multiblocks,Multiblocks,multiblocks,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Multiblocks&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,runaway the dream of the turtle,Runaway The Dream Of The Turtle,disc-metadata-value,high,unknown,multiword,runawaythedreamoftheturtle,Runaway The Dream Of The Turtle,runaway the dream of the turtle,Runaway The Dream Of The Turtle,runaway the dream of the turtle,1,game,game_title,unknown,game_title,,medium,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Runaway+The+Dreamofthe+Turtle&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,50
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,silent hunter wolves of the pacific,Silent Hunter Wolves of the Pacific,disc-metadata-value,high,unknown,multiword,silenthunterwolvesofthepacific,Silent Hunter Wolves Of The Pacific,silent hunter wolves of the pacific,Silent Hunter Wolves Of The Pacific; Silent Hunter Wolves Of The Pacificv,silent hunter wolves of the pacific; silent hunter wolves of the pacificv,2,game,game_title,unknown,game_title, stripped_version_suffix; split_compound_token; stripped_version_suffix,medium,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Silent+Hunter+Wolves+Of+The+Pacific&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,50
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,silent hunter wolves of the pacific sprach,Silent Hunter Wolves Of The Pacific Sprach,disc-metadata-value,high,unknown,multiword,silenthunterwolvesofthepacificsprach,Silent Hunter Wolves Of The Pacific Sprach,silent hunter wolves of the pacific sprach,Silent Hunter Wolves Of The Pacific Sprach,silent hunter wolves of the pacific sprach,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Silent+Hunter+Wolves+Of+The+Pacific+Sprach&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,silverfall,Silverfall,disc-metadata-value,high,unknown,singleword-titlecase,silverfall,Silverfallv,silverfallv,Silverfallv,silverfallv,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Silverfall&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,simon the sorcerer chaos ist das halbe leben,Simon the Sorcerer Chaos ist das halbe Leben,disc-metadata-value,high,unknown,multiword,simonthesorcererchaosistdashalbeleben,Simonthe Sorcerer Chaosistdashalbe Lebenv,simonthe sorcerer chaosistdashalbe lebenv,Simonthe Sorcerer Chaosistdashalbe Lebenv,simonthe sorcerer chaosistdashalbe lebenv,1,game,game_title,unknown,game_title, split_compound_token;  stripped_version_suffix; manual_token_repair,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Simonthe+Sorcerer+Chaosistdashalbe+Leben&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,sony playstation home,Sony Playstation Home,disc-metadata-value,high,unknown,multiword,sonyplaystationhome,Sony Playstation Home,sony playstation home,Sony Playstation Home,sony playstation home,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Sony+Playstation+Home&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,sportschiessen,Sportschiessen,disc-metadata-value,high,unknown,singleword-titlecase,sportschiessen,Sportschiessen,sportschiessen,Sportschiessen,sportschiessen,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Sportschiessen&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,stalker shadowof chernobyl,STALKER Shadowof Chernobyl,disc-metadata-value,high,unknown,multiword,stalkershadowofchernobyl,STALKERShadowof Chernobylv,stalkershadowof chernobylv,STALKERShadowof Chernobylv,stalkershadowof chernobylv,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,stranger,Stranger,disc-metadata-value,high,unknown,singleword-titlecase,stranger,Stranger,stranger,Stranger,stranger,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,stuntman ignition,Stuntman: Ignition,disc-metadata-value,high,unknown,multiword,stuntmanignition,Stuntman Ignition,stuntman ignition,Stuntman Ignition,stuntman ignition,1,game,game_title,unknown,game_title,display_title_backfilled_from_canonical,high,matched,high,Stuntman: Ignition,stuntman-ignition,game,2007,https://en.wikipedia.org/wiki/Stuntman%3A_Ignition,Q2469760,https://www.wikidata.org/wiki/Q2469760,racing,racing video game,,retained_best_alias_match,,92
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,tabula rasa,Tabula Rasa,disc-metadata-value,high,unknown,multiword,tabularasa,Tabula Rasa,tabula rasa,Tabula Rasa,tabula rasa,1,game,game_title,unknown,game_title,,high,matched,high,Tabula Rasa (video game),tabula-rasa-video-game,game,2007,https://en.wikipedia.org/wiki/Tabula_Rasa_%28video_game%29,Q2002015,https://www.wikidata.org/wiki/Q2002015,rpg,massively multiplayer online role-playing game; science fiction video game,,retained_best_alias_match,release_after_first_issue_possible_preview,92
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,the avastar zeitungfr second life,The Avastar Zeitungfr Second Life,disc-metadata-value,high,unknown,multiword,theavastarzeitungfrsecondlife,The Avastar Zeitungfr Second Life,the avastar zeitungfr second life,The Avastar Zeitungfr Second Life,the avastar zeitungfr second life,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,the blob,The Blob,disc-metadata-value,high,unknown,multiword,theblob,The Blob,the blob,The Blob,the blob,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,the elder scrolls oblivion,The Elder Scrolls Oblivion,disc-metadata-value,high,unknown,multiword,theelderscrollsoblivion,The Elder Scrolls Oblivionv,the elder scrolls oblivionv,The Elder Scrolls Oblivionv,the elder scrolls oblivionv,1,game,game_title,unknown,game_title,stripped_version_suffix,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikipedia search results; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,warhound,Warhound,disc-metadata-value,high,unknown,singleword-titlecase,warhound,Warhound,warhound,Warhound,warhound,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Warhound&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,wildlife park crazy zoo,Wildlife Park Crazy Zoo,disc-metadata-value,high,unknown,multiword,wildlifeparkcrazyzoo,Wildlife Park Crazy Zoo,wildlife park crazy zoo,Wildlife Park Crazy Zoo,wildlife park crazy zoo,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Wildlife+Park+Crazy+Zoo&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVD.7z,CBS062007DVD,2007,DVD,worldof chaos,Worldof Chaos,disc-metadata-value,high,unknown,multiword,worldofchaos,Worldof Chaos,worldof chaos,Worldof Chaos,worldof chaos,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Worldof+Chaos&language=de&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVDGold.7z,CBS062007DVDGold,2007,DVDGold,conflict vietnam,Conflict: Vietnam,disc-metadata-value,high,unknown,multiword,conflictvietnam,Conflict Vietnam,conflict vietnam,Conflict Vietnam,conflict vietnam,1,game,game_title,unknown,game_title,display_title_backfilled_from_canonical,high,matched,high,Conflict: Vietnam,conflict-vietnam,game,2004,https://en.wikipedia.org/wiki/Conflict%3A_Vietnam,Q2555199,https://www.wikidata.org/wiki/Q2555199,shooter,third-person shooter,,retained_best_alias_match,,92
cbs-2000-09,2007/CBS062007DVDGold.7z,CBS062007DVDGold,2007,DVDGold,genesis rising the universal crusade,Genesis Rising: The Universal Crusade,disc-metadata-value,high,unknown,multiword,genesisrisingtheuniversalcrusade,Genesis Rising The Universal Crusade,genesis rising the universal crusade,Genesis Rising The Universal Crusade,genesis rising the universal crusade,1,game,game_title,unknown,game_title,display_title_backfilled_from_canonical,high,matched,high,Genesis Rising: The Universal Crusade,genesis-rising-the-universal-crusade,game,2007,https://en.wikipedia.org/wiki/Genesis_Rising%3A_The_Universal_Crusade,Q5532833,https://www.wikidata.org/wiki/Q5532833,strategy,real-time strategy; science fiction video game,,retained_best_alias_match,,92
cbs-2000-09,2007/CBS062007DVDGold.7z,CBS062007DVDGold,2007,DVDGold,moorhuhn kart,Moorhuhn Kart,disc-metadata-value,high,unknown,multiword,moorhuhnkart,Moorhuhn Kart,moorhuhn kart,Moorhuhn Kart,moorhuhn kart,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Moorhuhn+Kart&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2007/CBS062007DVDGold.7z,CBS062007DVDGold,2007,DVDGold,neue abenteuer auf der schatzinsel,Neue Abenteuer auf der Schatzinsel,disc-metadata-value,high,unknown,multiword,neueabenteueraufderschatzinsel,Neue Abenteueraufder Schatzinsel,neue abenteueraufder schatzinsel,Neue Abenteueraufder Schatzinsel,neue abenteueraufder schatzinsel,1,game,game_title,unknown,game_title,split_compound_token,medium,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Neue+Abenteueraufder+Schatzinsel&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,46
