archive_item,archive_name,issue_code,year,variant,normalized_title,representative_title,source_kinds,confidence,content_kind,clean_reason,canonical_title,canonical_slug,match_status,match_confidence,entity_type,categories,genres,themes,wikipedia_url,wikidata_id,wikidata_url,rating_value,rating_scale,rating_count,rating_source,rating_url
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,erbe der k nige,Erbe der Könige Demo,disc-metadata-value,high,demo,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,football manager2005,Football Manager 2005,disc-metadata-value,high,unknown,multiword,Football Manager 2005,football-manager-2005,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Football_Manager_2005,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,go around showdown,Go Around Showdown,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,hidden dangerous 2,Hidden & Dangerous 2,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,invasion repel and rebuild,Invasion Repel and Rebuild,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,jacomo s castle,Jacomo's Castle,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,lemony snicket,Lemony Snicket,disc-metadata-value,high,unknown,multiword,Lemony Snicket's A Series of Unfortunate Events (video game),lemony-snicket-s-a-series-of-unfortunate-events-video-game,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Lemony_Snicket%27s_A_Series_of_Unfortunate_Events_%28video_game%29,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,mtx mototrax,MTX Mototrax,disc-metadata-value,high,unknown,multiword,MTX Mototrax,mtx-mototrax,matched,high,unknown,,,,https://en.wikipedia.org/wiki/MTX_Mototrax,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,neverwinter nights v 1,Neverwinter Nights v 1,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,pro evolution soccer 4v 1,Pro Evolution Soccer 4 v 1,disc-metadata-value,high,unknown,multiword,Pro Evolution Soccer 4,pro-evolution-soccer-4,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Pro_Evolution_Soccer_4,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,pro pinball timeshock,Pro Pinball Timeshock,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,project snowblind,Project Snowblind,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,pyro tycoon,Pyro Tycoon,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,rainbow six lockdown,Rainbow Six Lockdown,disc-metadata-value,high,unknown,multiword,Tom Clancy's Rainbow Six: Lockdown,tom-clancy-s-rainbow-six-lockdown,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Rainbow_Six%3A_Lockdown,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,scrapland,Scrapland,disc-metadata-value,high,unknown,singleword-titlecase,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,sentinel verborg,Sentinel Verborg,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,sid meier s pirates,Sid Meier's Pirates,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,star wars rep,Star Wars Rep,disc-metadata-value,high,unknown,multiword,Star Wars: Republic Commando,star-wars-republic-commando,matched,high,game,shooter,first-person shooter,,https://en.wikipedia.org/wiki/Star_Wars%3A_Republic_Commando,Q862542,https://www.wikidata.org/wiki/Q862542,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,stolen,Stolen,disc-metadata-value,high,unknown,singleword-titlecase,Stolen (video game),stolen-video-game,matched,high,game,action; adventure,action-adventure game; cyberpunk video game,,https://en.wikipedia.org/wiki/Stolen_%28video_game%29,Q4050192,https://www.wikidata.org/wiki/Q4050192,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,the chronicles of riddick,The Chronicles of Riddick,disc-metadata-value,high,unknown,multiword,Q126972622,q126972622,matched,high,game,other,,,,Q126972622,https://www.wikidata.org/wiki/Q126972622,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,trainz railroad sim,Trainz Railroad Sim,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,vyrox,Vyrox,disc-metadata-value,high,unknown,singleword-titlecase,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,xski alpin2005,XSki Alpin2005,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,zoo tycoon 2,Zoo Tycoon 2,disc-metadata-value,high,unknown,multiword,Zoo Tycoon 2,zoo-tycoon-2,matched,high,game,simulation,business simulation game,,https://en.wikipedia.org/wiki/Zoo_Tycoon_2,Q220107,https://www.wikidata.org/wiki/Q220107,6/10,,,Canard PC,https://www.wikidata.org/wiki/Q2936149
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,afrika corps vs,Afrika Corps vs,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,battlefield 2,Battlefield 2,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,blitzkrieg rolling thunder,Blitzkrieg Rolling Thunder,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,crillion,Crillion,disc-metadata-value,high,unknown,singleword-titlecase,Q108577051,q108577051,matched,high,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,cross racing championship,Cross Racing Championship,disc-metadata-value,high,unknown,multiword,Cross Racing Championship 2005,cross-racing-championship-2005,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Cross_Racing_Championship_2005,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,die sims 2 wilde campus j,Die Sims 2 Wilde Campus J,disc-metadata-value,high,unknown,multiword,Die Sims 2,die-sims-2,matched,high,unknown,,,,https://de.wikipedia.org/wiki/Die_Sims_2,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,die sims 2v 1 000,Die Sims 2 v 1 000,disc-metadata-value,high,unknown,multiword,The Sims 2,the-sims-2,matched,high,unknown,,,,https://en.wikipedia.org/wiki/The_Sims_2,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,divx 5 2,Divx 5 2,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,fallobst arcade,Fallobst Arcade,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,ford racing 3,Ford Racing 3,disc-metadata-value,high,unknown,multiword,Ford Racing 3,ford-racing-3,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Ford_Racing_3,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,halo 2,Halo 2,disc-metadata-value,high,unknown,multiword,Halo 2,halo-2,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Halo_2,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,kult heretic kingdoms v 1,Kult Heretic Kingdoms v 1,disc-metadata-value,high,unknown,multiword,Kult: Heretic Kingdoms,kult-heretic-kingdoms,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Kult%3A_Heretic_Kingdoms,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,larry jungle smash,Larry Jungle Smash,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,mario power tennis,Mario Power Tennis,disc-metadata-value,high,unknown,multiword,Mario Power Tennis,mario-power-tennis,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Mario_Power_Tennis,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,nibiru der bote der g tter,Nibiru Der Bote der Götter,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,ping pirate,Ping Pirate,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,playboy the mansion,Playboy The Mansion,disc-metadata-value,high,unknown,multiword,Playboy: The Mansion,playboy-the-mansion,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Playboy%3A_The_Mansion,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,rainbow six covert ops e,Rainbow Six Covert Ops E,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,sataan das spiel v 1,Sataan Das Spiel v 1,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,scratches,Scratches,disc-metadata-value,high,unknown,singleword-titlecase,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,shadow ops red mercury,Shadow Ops Red Mercury,disc-metadata-value,high,unknown,multiword,Shadow Ops: Red Mercury,shadow-ops-red-mercury,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Shadow_Ops%3A_Red_Mercury,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,silent hunter 3,Silent Hunter 3,disc-metadata-value,high,unknown,multiword,Silent Hunter III,silent-hunter-iii,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Silent_Hunter_III,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,skisprung wintercup2005,Skisprung Wintercup 2005,disc-metadata-value,high,unknown,multiword,Skoki narciarskie 2005,skoki-narciarskie-2005,matched,high,unknown,,,,https://pl.wikipedia.org/wiki/Skoki_narciarskie_2005,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,slowdown,Slowdown,disc-metadata-value,high,unknown,singleword-titlecase,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,star wars republic com,Star Wars Republic Com,disc-metadata-value,high,unknown,multiword,Star Wars: Republic Commando,star-wars-republic-commando,matched,high,game,shooter,first-person shooter,,https://en.wikipedia.org/wiki/Star_Wars%3A_Republic_Commando,Q862542,https://www.wikidata.org/wiki/Q862542,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,still life,Still Life,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,trainz railroad sim,Trainz Railroad Sim,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,tribes vengeance,Tribes Vengeance,disc-metadata-value,high,unknown,multiword,Tribes: Vengeance,tribes-vengeance,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Tribes%3A_Vengeance,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,world racing 2,World Racing 2,disc-metadata-value,high,unknown,multiword,World Racing 2,world-racing-2,matched,high,unknown,,,,https://en.wikipedia.org/wiki/World_Racing_2,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,worms forts unter belager,Worms Forts Unter Belager,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS042005DVD.7z,CBS042005DVD,2005,DVD,zoo tycoon 2 v20 11 00,Zoo Tycoon 2 v 20 11 00,disc-metadata-value,high,unknown,multiword,Zoo Tycoon 2,zoo-tycoon-2,matched,high,game,simulation,business simulation game,,https://en.wikipedia.org/wiki/Zoo_Tycoon_2,Q220107,https://www.wikidata.org/wiki/Q220107,6/10,,,Canard PC,https://www.wikidata.org/wiki/Q2936149
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,act of war direct action,Act of War Direct Action,disc-metadata-value,high,unknown,multiword,Act of War: Direct Action,act-of-war-direct-action,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Act_of_War%3A_Direct_Action,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,autobahn raser das spiel,Autobahn Raser Das Spiel,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,autobahn raser spiel zum film,Autobahn Raser Spiel zum Film,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,cold blood,Cold Blood,"disc-manifest-path,disc-metadata-value",high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,cossacks 2 napoleonic wars,Cossacks 2 Napoleonic Wars,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,dark age of camelot,Dark Age of Camelot,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,der pate,Der Pate,disc-metadata-value,high,unknown,multiword,The Godfather (2006 video game),the-godfather-2006-video-game,matched,high,unknown,,,,https://en.wikipedia.org/wiki/The_Godfather_%282006_video_game%29,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,divx 5 2,Divx 5 2,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,dungeon lords,Dungeon Lords,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,empire earth 2,Empire Earth 2,disc-metadata-value,high,unknown,multiword,Empire Earth II,empire-earth-ii,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Empire_Earth_II,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,garry die schmei fliege,Garry die Schmeißfliege,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,kinder des nils v 1,Kinder des Nils v 1,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,knights of the old republic 2,Knights of the Old Republic 2,disc-metadata-value,high,unknown,multiword,Star Wars Knights of the Old Republic II: The Sith Lords,star-wars-knights-of-the-old-republic-ii-the-sith-lords,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Star_Wars_Knights_of_the_Old_Republic_II%3A_The_Sith_Lords,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,larry super eggomania,Larry Super Eggomania,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,oddworld strangers vergelt,Oddworld Strangers Vergelt,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,ping man,Ping Man,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,project snowblind,Project Snowblind,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,pure pinball,Pure Pinball,"disc-manifest-path,disc-metadata-value",high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,republic commando,Republic Commando,disc-metadata-value,high,unknown,multiword,Star Wars: Republic Commando,star-wars-republic-commando,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Star_Wars%3A_Republic_Commando,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,rome total war v 1,Rome Total War v 1,disc-metadata-value,high,unknown,multiword,Rome: Total War,rome-total-war,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Rome%3A_Total_War,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,schnappi das kleine krokodil xs,Schnappi Das kleine Krokodil XS,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,shoot the roach,Shoot the Roach,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,silent hunter 3,Silent Hunter 3,disc-metadata-value,high,unknown,multiword,Silent Hunter III,silent-hunter-iii,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Silent_Hunter_III,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,swat 4,SWAT 4,disc-metadata-value,high,unknown,multiword,SWAT 4,swat-4,matched,high,game,shooter; strategy,tactical shooter,,https://en.wikipedia.org/wiki/SWAT_4,Q1151933,https://www.wikidata.org/wiki/Q1151933,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,thirsty punk,Thirsty Punk,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS052005DVD.7z,CBS052005DVD,2005,DVD,uefa championsleague,UEFA Championsleague,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,divx 5 2,Divx 5 2,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,double crossfire,Double Crossfire,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,earth2150 blue planet,Earth 2150 Blue Planet,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,earth2150 lost souls,Earth 2150 Lost Souls,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,earth2150 moon project,Earth 2150 Moon Project,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,everquest 2b,Everquest 2 B,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,incadia,Incadia,disc-metadata-value,high,unknown,singleword-titlecase,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,indeo 5,Indeo 5,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,midnight club 3 dub,Midnight Club 3 Dub Edition,disc-metadata-value,high,unknown,multiword,Midnight Club 3: Dub Edition,midnight-club-3-dub-edition,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Midnight_Club_3%3A_Dub_Edition,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,nibiru der bote der g tter,Nibiru Der Bote der Götter,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,ping plantophobia,Ping Plantophobia,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,rainbow six 4 lockdown,Rainbow Six 4 Lockdown,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,schnappi das kl,Schnappi Das kl,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,silent hunter 3v 1,Silent Hunter 3 v 1,disc-metadata-value,high,unknown,multiword,Silent Hunter III,silent-hunter-iii,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Silent_Hunter_III,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,splinter cell chaos theory,Splinter Cell Chaos Theory,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,the bard s tale,The Bard's Tale,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,torus trooper,Torus Trooper,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,total overdose,Total Overdose,disc-metadata-value,high,unknown,multiword,Total Overdose,total-overdose,matched,high,game,shooter,third-person shooter,,https://en.wikipedia.org/wiki/Total_Overdose,Q1515687,https://www.wikidata.org/wiki/Q1515687,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,uli stein steinschlag,Uli Stein Steinschlag,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,unreal tourn2004v,Unreal Tourn 2004 v,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS062005DVD.7z,CBS062005DVD,2005,DVD,world racing,World Racing,"disc-manifest-path,disc-metadata-value",high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS072005DVD.7z,CBS072005DVD,2005,DVD,1944 winterschlacht in den ardennen,1944 Winterschlacht in den Ardennen,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS072005DVD.7z,CBS072005DVD,2005,DVD,aurora watching,Aurora Watching,disc-metadata-value,high,unknown,multiword,Aurora Watching,aurora-watching,matched,high,unknown,,,,https://fr.wikipedia.org/wiki/Aurora_Watching,,,,,,,
cbs-2000-09,2005/CBS072005DVD.7z,CBS072005DVD,2005,DVD,axe snake peel,Axe Snake Peel,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS072005DVD.7z,CBS072005DVD,2005,DVD,boiling point road to hell,Boiling Point Road to Hell,disc-metadata-value,high,unknown,multiword,Boiling Point: Road to Hell,boiling-point-road-to-hell,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Boiling_Point%3A_Road_to_Hell,,,,,,,
cbs-2000-09,2005/CBS072005DVD.7z,CBS072005DVD,2005,DVD,chicken shoot 2,Chicken Shoot 2,disc-metadata-value,high,unknown,multiword,Chicken Shoot 2,chicken-shoot-2,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Chicken_Shoot_2,,,,,,,
cbs-2000-09,2005/CBS072005DVD.7z,CBS072005DVD,2005,DVD,divx 5 2,Divx 5 2,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS072005DVD.7z,CBS072005DVD,2005,DVD,dragonshard,Dragonshard,disc-metadata-value,high,unknown,singleword-titlecase,Dungeons & Dragons: Dragonshard,dungeons-and-dragons-dragonshard,matched,high,unknown,,,,https://en.wikipedia.org/wiki/Dungeons_%26_Dragons%3A_Dragonshard,,,,,,,
cbs-2000-09,2005/CBS072005DVD.7z,CBS072005DVD,2005,DVD,genius task force biologie,Genius Task Force Biologie,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS072005DVD.7z,CBS072005DVD,2005,DVD,gentleman,Gentleman,disc-metadata-value,high,unknown,singleword-titlecase,,,ambiguous,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS072005DVD.7z,CBS072005DVD,2005,DVD,green,Green Game,disc-metadata-value,high,unknown,multiword,,,unmatched,low,unknown,,,,,,,,,,,
cbs-2000-09,2005/CBS072005DVD.7z,CBS072005DVD,2005,DVD,guild wars,Guild Wars,disc-metadata-value,high,unknown,multiword,,,ambiguous,low,unknown,,,,,,,,,,,
